0,1,2
7.0,0.7933084096446275,0.0
7.0,0.7965460036581735,0.0
7.0,0.8006027016205509,1.0
7.0,0.7969533639939234,0.0
7.0,0.8538636533154322,0.0
7.0,0.8631275567125325,0.0
7.0,0.853518608203256,0.0
7.0,0.8579083902974759,0.0
7.0,0.8571940816788707,0.0
7.0,0.8516895554752439,0.0
7.0,0.8370324611334187,1.0
7.0,0.8740141137401412,0.0
7.0,0.8668382552153888,0.0
7.0,0.8629451142905361,0.0
8.0,0.8482431707696833,1.0
8.0,0.8381276626734151,1.0
8.0,0.8452638937434463,1.0
8.0,0.8423039832627777,1.0
8.0,0.836780827738591,1.0
8.0,0.876513765716535,0.0
8.0,0.8600694607406016,0.0
8.0,0.8719796700549909,0.0
8.0,0.8718224903059026,0.0
8.0,0.8613051880481641,0.0
8.0,0.8218552825882669,0.0
8.0,0.8332956651448719,0.0
8.0,0.8068076890791572,0.0
8.0,0.8145944527080234,0.0
8.0,0.8236477527319281,0.0
8.0,0.8741650422352176,0.0
8.0,0.8668179552430674,0.0
8.0,0.8783579241086118,0.0
8.0,0.8743675556024033,0.0
8.0,0.8664122652067798,0.0
8.0,0.7988314697290219,0.0
8.0,0.8003059663437022,0.0
8.0,0.7992119861060708,0.0
8.0,0.7936790330176339,0.0
8.0,0.7907788486585048,0.0
8.0,0.8175839853764016,0.0
8.0,0.8281253505013572,0.0
8.0,0.8258876165585063,0.0
8.0,0.8304106597740591,0.0
8.0,0.833093654502966,0.0
8.0,0.8525866180998222,0.0
8.0,0.8611492748882347,0.0
8.0,0.8565518442712189,0.0
8.0,0.8682388007363899,0.0
8.0,0.8688132393933408,0.0
8.0,0.7784919993812626,0.0
8.0,0.7852598369993865,0.0
8.0,0.8009253514385493,0.0
8.0,0.7828959724095542,0.0
8.0,0.8259664478482859,0.0
10.0,0.7425348658129652,1.0
10.0,0.7398304346563689,1.0
10.0,0.7415189351551917,1.0
10.0,0.7497895073019191,1.0
10.0,0.7478478448661047,1.0
10.0,0.6971026219780532,1.0
10.0,0.6931316861407489,1.0
10.0,0.6754723827067459,1.0
10.0,0.6834426140674109,1.0
10.0,0.6853193976483531,1.0
10.0,0.6156688627900315,1.0
10.0,0.637914691943128,1.0
10.0,0.631253661394259,1.0
10.0,0.6504069871071237,2.0
10.0,0.6231214892803576,1.0
10.0,0.7463632372310844,1.0
10.0,0.7444600362509501,1.0
10.0,0.7524775733728766,1.0
10.0,0.7586468288767669,1.0
10.0,0.7495575477993442,1.0
10.0,0.6608450851080468,1.0
10.0,0.6581612417039054,1.0
10.0,0.6709603509458213,1.0
10.0,0.6742224863457565,1.0
10.0,0.6974158047881075,1.0
10.0,0.7370168002859623,1.0
10.0,0.75119843241541,1.0
10.0,0.7509194540795873,1.0
10.0,0.747985660635029,1.0
10.0,0.7598792107044307,1.0
10.0,0.759470859655029,1.0
10.0,0.7299290359637584,1.0
10.0,0.732739256913503,1.0
10.0,0.7438735908334874,1.0
10.0,0.7447956535538919,1.0
10.0,0.767484178273726,1.0
10.0,0.767915269882913,1.0
10.0,0.7471919565857558,1.0
10.0,0.7697903478466127,1.0
10.0,0.7424696855392202,1.0
11.0,0.6718785848667003,0.0
11.0,0.669103313840156,0.0
11.0,0.6737630747866598,0.0
11.0,0.6811997869412757,0.0
11.0,0.6755634439570007,0.0
11.0,0.6381183853503595,0.0
11.0,0.6200640707176263,0.0
11.0,0.6347696587380754,0.0
11.0,0.6316822756093304,0.0
11.0,0.6156745385790489,1.0
11.0,0.6153558752101626,0.0
11.0,0.615655259517652,0.0
11.0,0.6150321092337427,0.0
11.0,0.6017804335233682,0.0
11.0,0.610073282075925,0.0
11.0,0.5959868919811205,0.0
11.0,0.5990206222778353,0.0
11.0,0.5978891365657213,0.0
11.0,0.6050335570469799,0.0
11.0,0.605815061963775,0.0
11.0,0.5527504318687951,0.0
11.0,0.5508573574200009,0.0
11.0,0.5753304530093681,0.0
11.0,0.55631927141507,0.0
11.0,0.5651565506384467,0.0
11.0,0.6091351759138605,1.0
11.0,0.6104140696981193,0.0
11.0,0.6083936009986567,1.0
11.0,0.6179847903516371,1.0
11.0,0.6112996384891339,1.0
11.0,0.630998289309635,1.0
11.0,0.64026008492569,1.0
11.0,0.6387449201955356,1.0
11.0,0.649272946464451,1.0
11.0,0.6432090704024694,1.0
11.0,0.598505530713109,2.0
11.0,0.5994465379180405,1.0
11.0,0.634771537332242,2.0
11.0,0.6275974184716179,1.0
11.0,0.6121152303991118,1.0
12.0,0.9624288114065637,0.0
12.0,0.9643052920092768,0.0
12.0,0.9636969733926866,0.0
12.0,0.9576084008214826,0.0
12.0,0.9587097282084588,0.0
12.0,0.9605793450881612,0.0
12.0,0.9580575041991898,0.0
12.0,0.9480291701283117,0.0
12.0,0.9541542002301496,0.0
12.0,0.955704186799324,0.0
12.0,0.9374928644822468,0.0
12.0,0.9318405369438176,0.0
12.0,0.9352669667787338,0.0
12.0,0.9483029632648309,0.0
12.0,0.9435456690259522,0.0
12.0,0.9236505264806044,0.0
12.0,0.9299277565038885,0.0
12.0,0.9436442706670922,0.0
12.0,0.9498439456891239,0.0
12.0,0.9411145744406282,0.0
12.0,0.9343150479616307,0.0
12.0,0.935041761579347,0.0
12.0,0.9100750307962223,1.0
12.0,0.9323761175935747,0.0
12.0,0.9265625,0.0
12.0,0.9516347128990197,0.0
12.0,0.9366377352174641,1.0
12.0,0.9444061839511744,1.0
12.0,0.938263358778626,1.0
12.0,0.9471398727789123,1.0
12.0,0.9347139237338505,0.0
12.0,0.9392645165342461,0.0
12.0,0.9342412088424588,0.0
12.0,0.9342109348318793,0.0
12.0,0.9387472021689102,0.0
12.0,0.9294231770217196,1.0
12.0,0.9306587635381028,0.0
12.0,0.947795282930922,0.0
12.0,0.9240464708461201,0.0
12.0,0.9195818317385361,0.0
13.0,0.943205208989708,0.0
13.0,0.9358735106535693,0.0
13.0,0.9459448107858373,0.0
13.0,0.9423996277023311,0.0
13.0,0.938738811549108,0.0
13.0,0.9386193460554421,0.0
13.0,0.9402033834762641,0.0
13.0,0.947727998820378,0.0
13.0,0.9461961306903363,0.0
13.0,0.9395271395271395,0.0
13.0,0.9582822085889571,0.0
13.0,0.9551782071282852,1.0
13.0,0.9354356082403038,0.0
13.0,0.962158203125,0.0
13.0,0.9371197976269349,1.0
13.0,0.9266942181920315,1.0
13.0,0.9196111531521043,1.0
13.0,0.9218350572226374,1.0
13.0,0.899952976582338,1.0
13.0,0.929483235927407,0.0
13.0,0.9355694802801326,0.0
13.0,0.9213328753005839,0.0
13.0,0.9309042854445913,0.0
13.0,0.9277507228732309,0.0
13.0,0.9421379786662574,0.0
13.0,0.9510642707007312,0.0
13.0,0.9437159275084721,0.0
13.0,0.956779762618391,0.0
13.0,0.9498819362455726,0.0
13.0,0.9484112816851125,0.0
13.0,0.9381167050219098,0.0
13.0,0.9460506515544456,0.0
13.0,0.9408955994321848,0.0
13.0,0.9440763834762276,0.0
13.0,0.9360816698094805,0.0
13.0,0.915483355733458,0.0
13.0,0.9096071750283946,0.0
13.0,0.9155216284987278,0.0
13.0,0.9198671762420901,0.0
13.0,0.9117099004560388,0.0
14.0,0.9673469387755103,0.0
14.0,0.9589912456830777,0.0
14.0,0.9699835265792308,0.0
14.0,0.9709952225606456,0.0
14.0,0.9571400325480235,0.0
14.0,0.9672814904068959,0.0
14.0,0.9586958991252982,0.0
14.0,0.9568581225889413,0.0
14.0,0.9689038828237957,0.0
14.0,0.9709311062925353,0.0
14.0,0.9679194301154508,0.0
14.0,0.9675925925925926,0.0
14.0,0.9631721285396119,0.0
14.0,0.9667014362513039,0.0
14.0,0.9758909002354087,0.0
14.0,0.910080470710392,0.0
14.0,0.9446669553294363,0.0
14.0,0.9312041038614244,0.0
14.0,0.9485827530408538,0.0
14.0,0.9533932951757972,0.0
14.0,0.9218701339146683,0.0
14.0,0.9264597334990871,0.0
14.0,0.9223619047619047,0.0
14.0,0.9456149898927072,0.0
14.0,0.935064935064935,0.0
14.0,0.9549393414211439,0.0
14.0,0.9644707844421943,0.0
14.0,0.9498957438979517,0.0
14.0,0.9553683565630265,0.0
14.0,0.9607825295723385,0.0
14.0,0.9639345377836753,0.0
14.0,0.9646343961220728,0.0
14.0,0.9642519578719957,0.0
14.0,0.9711626643116742,0.0
14.0,0.9743844049247606,0.0
14.0,0.9034583638073347,0.0
14.0,0.8837258466872436,0.0
14.0,0.8918821458116793,0.0
14.0,0.9003962963639353,0.0
14.0,0.9082747453214995,0.0
15.0,0.6311740890688259,0.0
15.0,0.62262341325811,0.0
15.0,0.6197739547909582,0.0
15.0,0.6328702022036566,0.0
15.0,0.6194375950224221,0.0
15.0,0.624410731121968,0.0
15.0,0.6517862485787804,0.0
15.0,0.6714725165460026,1.0
15.0,0.701891932798547,1.0
15.0,0.6777700555996823,1.0
15.0,0.7103084380764446,0.0
15.0,0.7280145058930191,0.0
15.0,0.7182221052169716,0.0
15.0,0.7220465890183029,0.0
15.0,0.7330736108263277,0.0
15.0,0.6993617337093662,1.0
15.0,0.7015060153223223,1.0
15.0,0.7039127383319687,1.0
15.0,0.6960202452324286,1.0
15.0,0.7019818023183347,1.0
15.0,0.6165830754455234,0.0
15.0,0.6102288984263233,0.0
15.0,0.61633130044188,0.0
15.0,0.6210230589608874,0.0
15.0,0.6145405634999292,0.0
15.0,0.6302662186611527,0.0
15.0,0.6368077338406952,0.0
15.0,0.6301425455283316,0.0
15.0,0.625854891465953,0.0
15.0,0.6339728115868377,0.0
15.0,0.6880159565626904,0.0
15.0,0.7078856565769911,0.0
15.0,0.7027460967777654,0.0
15.0,0.7004699826554021,0.0
15.0,0.7003402624882051,0.0
15.0,0.6370574641213369,0.0
15.0,0.7340295705233513,0.0
15.0,0.6383327266108482,0.0
15.0,0.6808870403482857,0.0
15.0,0.7003673502341353,1.0
16.0,0.7763807335545911,1.0
16.0,0.7742518578027716,1.0
16.0,0.777145050866978,1.0
16.0,0.7728624682741116,1.0
16.0,0.7709696237343223,1.0
16.0,0.7884952648193616,1.0
16.0,0.7995729669513554,1.0
16.0,0.7982625482625483,1.0
16.0,0.8096678862932732,1.0
16.0,0.7866403607666291,1.0
16.0,0.7426119732146438,1.0
16.0,0.7401495657767772,1.0
16.0,0.7294307730549341,1.0
16.0,0.7298710630314159,1.0
16.0,0.7266993411537843,1.0
16.0,0.7451641465740363,1.0
16.0,0.7200798300392712,1.0
16.0,0.7360223905169575,1.0
16.0,0.733792386644147,1.0
16.0,0.7295603548013884,1.0
16.0,0.6350040593086357,0.0
16.0,0.671628910463862,0.0
16.0,0.6332047986289632,0.0
16.0,0.6546545250528678,0.0
16.0,0.6743881690878157,0.0
16.0,0.7705610944406801,1.0
16.0,0.7677470407860464,1.0
16.0,0.7853813837468819,1.0
16.0,0.7785215080224431,1.0
16.0,0.7747837658017299,1.0
16.0,0.8127754922127535,1.0
16.0,0.8174577076254156,1.0
16.0,0.8181222707423581,1.0
16.0,0.810211077034097,1.0
16.0,0.8069394389089111,1.0
16.0,0.6780381491021091,2.0
16.0,0.6824280558897011,1.0
16.0,0.6890351897239566,1.0
16.0,0.7107982308747127,1.0
16.0,0.7198501586330798,1.0
17.0,0.849136790872379,0.0
17.0,0.847938559587533,0.0
17.0,0.8410412765745912,0.0
17.0,0.8435069759762239,0.0
17.0,0.8489626699972246,0.0
17.0,0.8321176099779368,0.0
17.0,0.8446995273463875,0.0
17.0,0.8377320822519465,0.0
17.0,0.843998121267697,0.0
17.0,0.8382520243592317,0.0
17.0,0.8371311796651923,0.0
17.0,0.8060556464811784,0.0
17.0,0.8126335210720528,0.0
17.0,0.8220338983050848,0.0
17.0,0.8103705127589024,0.0
17.0,0.8917766202653405,0.0
17.0,0.8856269878140299,0.0
17.0,0.8870494475638472,0.0
17.0,0.8830709580139654,0.0
17.0,0.8901476262965978,0.0
17.0,0.7578754578754578,1.0
17.0,0.768981960052019,1.0
17.0,0.7647097866126837,1.0
17.0,0.7540544075333507,1.0
17.0,0.7627561269586179,1.0
17.0,0.8076500133741492,0.0
17.0,0.8261738568924695,0.0
17.0,0.8059687587342008,0.0
17.0,0.8211031918190269,0.0
17.0,0.8161793908288272,0.0
17.0,0.817165474619818,0.0
17.0,0.8071183612939105,0.0
17.0,0.8181605975723623,0.0
17.0,0.8165856167586272,0.0
17.0,0.8349799990360981,0.0
17.0,0.8328399354666918,1.0
17.0,0.8165503043322592,1.0
17.0,0.8085282700667316,1.0
17.0,0.8077039733090688,1.0
17.0,0.7843308540907502,1.0
18.0,0.9651588496115202,0.0
18.0,0.9659105882352941,0.0
18.0,0.96580006485208,0.0
18.0,0.9684601439709946,0.0
18.0,0.965199555593539,0.0
18.0,0.9340755850189812,0.0
18.0,0.9354575163398693,0.0
18.0,0.924931629178992,0.0
18.0,0.9302206736353078,0.0
18.0,0.9393368769813839,0.0
18.0,0.9177951133352958,0.0
18.0,0.9241623851219336,0.0
18.0,0.923520615253151,0.0
18.0,0.9153700446488973,0.0
18.0,0.9137702862715051,0.0
18.0,0.944221387557743,0.0
18.0,0.9441237245169674,0.0
18.0,0.9508119858488555,0.0
18.0,0.9312113503340158,0.0
18.0,0.9474837713164541,0.0
18.0,0.8916777818196516,0.0
18.0,0.887441439960549,1.0
18.0,0.8973197110246655,0.0
18.0,0.8955592105263158,0.0
18.0,0.8924908588245786,0.0
18.0,0.9252197229256666,0.0
18.0,0.9222943722943723,0.0
18.0,0.9262222564142016,0.0
18.0,0.9136913543818236,0.0
18.0,0.9243637457238449,0.0
18.0,0.9519602785659015,0.0
18.0,0.9412852224913936,0.0
18.0,0.9454638614019919,0.0
18.0,0.9482543441390124,0.0
18.0,0.9525177533892835,0.0
18.0,0.8964372592742753,0.0
18.0,0.9128094997473472,0.0
18.0,0.9135596805753874,0.0
18.0,0.9184507590502141,0.0
18.0,0.918263183357523,0.0
19.0,0.9556940610809367,0.0
19.0,0.9569704213733775,0.0
19.0,0.9532069915814112,0.0
19.0,0.9544342217585128,0.0
19.0,0.9536542870243008,0.0
19.0,0.9490470313999726,0.0
19.0,0.9128887171987528,0.0
19.0,0.9386234516159077,0.0
19.0,0.9234161766337512,0.0
19.0,0.9346218231623802,1.0
19.0,0.9519896473633128,0.0
19.0,0.9319050303827602,0.0
19.0,0.9366183938311078,0.0
19.0,0.9492121288216461,0.0
19.0,0.9419285759274422,0.0
19.0,0.9269392012911607,0.0
19.0,0.9312974114334871,0.0
19.0,0.9190518343660864,0.0
19.0,0.9256956071115363,0.0
19.0,0.912548435171386,0.0
19.0,0.8891646966115051,0.0
19.0,0.8672278778386844,0.0
19.0,0.8707350901525659,0.0
19.0,0.8919554204660588,0.0
19.0,0.8821996762859737,0.0
19.0,0.924177447835958,0.0
19.0,0.9264603806670807,0.0
19.0,0.9200887902330743,0.0
19.0,0.9243551137394332,0.0
19.0,0.900054298642534,0.0
19.0,0.9333173566592775,0.0
19.0,0.9334455600312631,0.0
19.0,0.9399634480657935,0.0
19.0,0.9280421686746988,0.0
19.0,0.9312907629303807,0.0
19.0,0.8988189925283201,0.0
19.0,0.8941293173415096,0.0
19.0,0.9075501824817518,0.0
19.0,0.8935531471022236,0.0
19.0,0.9037757882444531,0.0
20.0,0.8860099941315598,0.0
20.0,0.8881531489873301,0.0
20.0,0.8881286285154188,0.0
20.0,0.8882419060605502,0.0
20.0,0.8838990934461813,0.0
20.0,0.8508391987005955,0.0
20.0,0.8470130955191892,0.0
20.0,0.8413835334285873,0.0
20.0,0.8463028001898434,0.0
20.0,0.8464408241315311,0.0
20.0,0.8613148539801107,0.0
20.0,0.828266807648251,0.0
20.0,0.8340493089279044,0.0
20.0,0.8387483355525965,0.0
20.0,0.8400337481543978,0.0
20.0,0.8501149575227877,0.0
20.0,0.8507552673173753,0.0
20.0,0.8568220381275576,0.0
20.0,0.8582204125225286,0.0
20.0,0.8499252227062878,0.0
20.0,0.8047689489997182,0.0
20.0,0.8053477804963299,0.0
20.0,0.8146846942758792,0.0
20.0,0.8011648140914095,0.0
20.0,0.7969079912679383,0.0
20.0,0.8506282400492048,0.0
20.0,0.8569543028098786,0.0
20.0,0.8392925122258339,0.0
20.0,0.8569818483805908,0.0
20.0,0.8431882617718411,0.0
20.0,0.8726798275470842,0.0
20.0,0.875405816514178,1.0
20.0,0.87549375888766,0.0
20.0,0.8713013437422886,1.0
20.0,0.8718229024323586,1.0
20.0,0.8353124713223823,1.0
20.0,0.8132387335771579,1.0
20.0,0.8353149208487707,1.0
20.0,0.8371975454989192,0.0
20.0,0.8494511414910095,0.0
21.0,0.692700241262142,1.0
21.0,0.6977135815991238,1.0
21.0,0.6940950578806767,1.0
21.0,0.696778547880487,1.0
21.0,0.693689889109882,1.0
21.0,0.6403165601895054,1.0
21.0,0.6388014382740711,1.0
21.0,0.6314169365440728,1.0
21.0,0.6404854422570486,1.0
21.0,0.671113410443073,1.0
21.0,0.624934308929943,1.0
21.0,0.6277168244962663,1.0
21.0,0.6440147853284048,1.0
21.0,0.6565359477124183,1.0
21.0,0.6406781016352805,1.0
21.0,0.6827324113708704,1.0
21.0,0.6859632654776748,1.0
21.0,0.6977093127938382,1.0
21.0,0.6840305767894371,1.0
21.0,0.7022055643649993,1.0
21.0,0.5963417051278421,1.0
21.0,0.5903821875358659,1.0
21.0,0.5913326300984529,1.0
21.0,0.594996384671005,1.0
21.0,0.5901274529637872,1.0
21.0,0.6359046533967786,1.0
21.0,0.6424164350125432,1.0
21.0,0.6487465815861441,1.0
21.0,0.6537611118631831,1.0
